"Local SHA","Local Subject","Patch ID","Upstream SHA","Upstream Subject",
"7df2240519ab5774c0445124daf9b0f4738dcee7","FROMGIT: ath10k: allocate small size dma memory in ath10k_pci_diag_write_mem","bdc04b8f2ca47e07d9eb2380432c10b0eb275f93","0738b4998c6d1caf9ca2447b946709a7278c70f1","ath10k: allocate small size dma memory in ath10k_pci_diag_write_mem",
"dbd641a67eeae90c169db56729802751ce0fc9ad","FROMGIT: virtio_net: ethtool tx napi configuration","bcfa945146bc73d6d44b2665b89ba594c0a7575c","0c465be183c7c57a26446df6ea96d8676b865f92","virtio_net: ethtool tx napi configuration",
"69258ffbeff229cde477d27842a9622dc468ed5b","FROMGIT: remoteproc: Introduce custom dump function for each remoteproc segment","a3bb092f2dcac58d1bd0ee7ec158f7b1583f565a","3952105df4723abbd36b57e88c8dad42cf6c8b59","remoteproc: Introduce custom dump function for each remoteproc segment",
"145382e59e64b73cd2c64000015afaf5690ec1e0","FROMGIT: remoteproc: Add mechanism for custom dump function assignment","45e0f9cca82a9be0e761af1083a8f0c184e9a845","ab8f873bb90da7bbe40e2f41c92a4971c4f0dc76","remoteproc: Add mechanism for custom dump function assignment",
"6795c9e15e3ca442ee942bfee0d7007a1cbf9841","FROMGIT: Bluetooth: hci_qca: Add support for controller debug logs.","3cf1af3574fb87c8231f28b9508f3a55e4a05399","c614ca3f7476934de54dd731e09d094ad822696c","Bluetooth: hci_qca: Add support for controller debug logs.",
"d7c862523f482b007c085d63a0d95da67280b4c9","UPSTREAM: ath10k: add waiting htt tx complete before wow enable","7fb33e3d5072e8a28c8bc8b663c769905534eb76","828853ac58265c93249b53ba81782213962d5d4e","ath10k: add waiting htt tx complete before wow enable",
"1f2ddb68ecdf0c535dccecce36b2dcd2f3204bd2","FROMGIT: dt-bindings: drm/panel: simple: Add no-hpd property","b4c9e8378cafdcbb4be4046ca3656cdb29676577","cb028e49129f352d2f2645727ceeeacdd64761f4","dt-bindings: drm/panel: simple: Add no-hpd property",
"779033c6ef5e15b4cdd67149e5b859542bbcc1b2","FROMGIT: drm/panel: simple: Support panels with HPD where HPD isn't connected","96e69dd092c0ff20ff871e99a1c4af3a923a5aa5","2ed3e9510f60d0c097ca492e094eeb376ba4330a","drm/panel: simple: Support panels with HPD where HPD isn't connected",
"493c1fc5c3b04082b607337ecbbb2a587d2a3e78","FROMGIT: drm/panel: simple: Add ""no-hpd"" delay for Innolux TV123WAM","07a654593d0532fc338d41497f4449df0aab86d5","625d3b5c2ea612e4adf8b289384ad654c207c2bb","drm/panel: simple: Add ""no-hpd"" delay for Innolux TV123WAM",
"5aeea2bee0d2783c93e0d8e6e7610d014a2bef2f","FROMGIT: drm/bridge: ti-sn65dsi86: Remove the mystery delay","9c859c290408a408a7d3f18bf5f7f7b56eb63e29","c2bfc223882d4b9d73be970e00ead6fe7868bdb7","drm/bridge: ti-sn65dsi86: Remove the mystery delay",
"856bea88a208608ea7a697ed5613058aecd5f5c1","FROMGIT: dt-bindings: drm/panel: simple: Innolux TV123WAM is actually P120ZDG-BF1","399c1b79e4a6430c0272d2f9f2760f04385e343d","c0e9ab24723cbc0be32993f02b34477929555e0d","dt-bindings: drm/panel: simple: Innolux TV123WAM is actually P120ZDG-BF1",
"baf3d9c5e1c8745c5caeff41145c01f36df03d1a","FROMGIT: drm/panel: simple: Innolux TV123WAM is actually P120ZDG-BF1","81c3c5b7bbd187e312011157d356f6f79e7f6caa","8f054b6f53ff34fb787bde4c5940f86a9c175177","drm/panel: simple: Innolux TV123WAM is actually P120ZDG-BF1",
"aefcb5def44482e804d0b9b874a7bad8b3e6e1d8","FROMGIT: dt-bindings: reset: Add PDC Global binding for SDM845 SoCs","1a1beb636afd8c8a39745f47b04da1c34f02a252","032f11638ff8e0a02d9cd49ef85e185cd0326d03","dt-bindings: reset: Add PDC Global binding for SDM845 SoCs",
"29c5af39eb56f20a07ce5e5fd47e07c1b67e4c26","FROMGIT: reset: qcom: PDC Global (Power Domain Controller) reset controller","f14981bdd2d49a773c81626d56c96b5667bc3259","eea2926b0a390969828e49ea96c45a2b1f007030","reset: qcom: PDC Global (Power Domain Controller) reset controller",
"53d9a4f642c43e3b0f594ba038085188b9c30adb","UPSTREAM: soc: qcom: smem: Add missing include of sizes.h","dfab9a2eee9a1aa6db563a97ee7979c24cb89061","9487e2ab1010c92789471d944230ecd38c720333","soc: qcom: smem: Add missing include of sizes.h",
"a2b9bf3b12e41eeaaabdabc583062b4c90d1d7cc","UPSTREAM: soc: qcom: llcc-slice: Add missing include of sizes.h","699bbb2b46c50b5f507ef90974ab7437d49f5037","da8eaf9a6cee12a0a77c82ffb0c93818e050f0d7","soc: qcom: llcc-slice: Add missing include of sizes.h",
"cbf82b42be9a57a931ddabaf3a59fc33987dd034","UPSTREAM: soc: qcom: smp2p: Add select IRQ_DOMAIN","b685267548a488fe0d28539423d5e89248d99801","810f11a9cbfda027252d23a4a52d4af814296129","soc: qcom: smp2p: Add select IRQ_DOMAIN",
"5ead19e0052f7dbd0165bd1480794594adbccfdd","UPSTREAM: soc: qcom: smsm: Add select IRQ_DOMAIN","6c88da430ef40e4793fde7dc6f07b7e89424e7a3","0a5cdb4138f534bf58065acfb33d10336d6508df","soc: qcom: smsm: Add select IRQ_DOMAIN",
"833b03429bec83175ea1becb72eca3d71d3e9c1a","UPSTREAM: soc: qcom: Remove bogus depends on OF from QCOM_SMD_RPM","b6fd4e6b438f252f0fc8d076f5cec24f4169fb79","a09b440af8de5f7cec20384a094ee1f88cbe2c17","soc: qcom: Remove bogus depends on OF from QCOM_SMD_RPM",
"c052935368005ce87c0c0a630dae692e1016057e","UPSTREAM: soc: qcom: Remove depends on OF from QCOM_RPMH","cdf27ec4dc7f170478d0511a0ca28c8922356f8d","c62615b16c70db8f5e55e326f6d690909afc510f","soc: qcom: Remove depends on OF from QCOM_RPMH",
"45f8c12014e6d7a50e0e459ee0deeb928ebfd1e5","UPSTREAM: soc: qcom: wcnss_ctrl: Avoid string overflow","09d1c2c28ccf4c71e2542ec43e01c27e3871ad55","4c96ed170d658d8826d94edec8ac93ee777981a2","soc: qcom: wcnss_ctrl: Avoid string overflow",
"b62eb0beeccfc25deebbfb1cb387d993a7af28a6","UPSTREAM: soc: qcom: apr: Avoid string overflow","208375018f3122bd2c1a42cc2a3b356dc6a5839b","4fadb26574cb74e5de079dd384f25f44f4fb3ec3","soc: qcom: apr: Avoid string overflow",
"cb830e93e29574f6eae7ecd6f709905e15c245cb","UPSTREAM: soc: qcom: Allow COMPILE_TEST of qcom SoC Kconfigs","66c192895e68cfb899fa84bde47edbb6fbeec4a3","ccfb464cd106890cfa51070f75921a273e2852e5","soc: qcom: Allow COMPILE_TEST of qcom SoC Kconfigs",
"32f81281ee172f1ba046da1e3e58fb5864e1110f","FROMGIT: dt-bindings: firmware: scm: Refactor compatibles and clocks","7844ad8f2d63a411b843bd21b7c8bdb17bf2fb4b","8a07855e66e6b8ddf452d81c6aac0b1ff3665e86","dt-bindings: firmware: scm: Refactor compatibles and clocks",
"0f1090942c06ed1e0bbc34d8ca91dad57eaecd58","FROMGIT: firmware: qcom: scm: Refactor clock handling","a046f1c2ed8b0d84563a63d79191eeacfbe8a920","60cd420c91e28c2c10b3cde988466631bfcd35a3","firmware: qcom: scm: Refactor clock handling",
"631aae578ed41073d9a735686f6836d47b6e24b1","FROMGIT: dt-bindings: firmware: scm: Add MSM8998 and SDM845","d09db236b8c7919abc57e2dfa3eb6e36e8c281a4","bb85ce5122487b2b1de1b48b557c5fdf9828dc6e","dt-bindings: firmware: scm: Add MSM8998 and SDM845",
"e3ae26e4b09a40195854b6bdd8a642b088b93dc4","FROMGIT: remoteproc: qcom: q6v5-pil: Add PDC reset for modem on SDM845 SoCs","e2788f7ddf1c50c277ec25736941b389cb0eed4d","29a5f9aaf9d365c46f1f9058375061a51ccea4a2","remoteproc: qcom: q6v5-pil: Add PDC reset for modem on SDM845 SoCs",
"854de5e86773a085a3cc39c054619f9212b65678","FROMGIT: remoteproc: qcom: q6v5: Fix a race condition on fatal crash","81ad3f54910fa35967719b4505bac2fd996c38a6","d3ae96c0e6b042a883927493351b2af6ee05e92c","remoteproc: qcom: q6v5: Fix a race condition on fatal crash",
"75376edeeca740a7a494dbddbb396af9843fc44e","FROMGIT: remoteproc: Check for NULL firmwares in sysfs interface","e1c322105a10626d714407d37984fa8af7069d49","faeadbb64094757150a8c2a3175ca418dbdd472c","remoteproc: Check for NULL firmwares in sysfs interface",
"c5ebe7c65ab5fafee4802625bd3445da7158ba4e","UPSTREAM: soc: qcom: rmtfs-mem: Validate that scm is available","b19c0906000cc5ddee8f459d4025ae2b34f9c24f","137dc5843faeacabf48fc22a8dc58c4e0b4f0927","soc: qcom: rmtfs-mem: Validate that scm is available",
"2f65c90d623abaed4b6854a7fc983a797077b8e5","UPSTREAM: drivers: qcom: rpmh-rsc: clear wait_for_compl after use","41382bae5d7d98ab34997b0ee739373ad6fd0b93","09e97b6c8754c91470455e69ebd827b741f80af5","drivers: qcom: rpmh-rsc: clear wait_for_compl after use",
"cab80fe26740baabfc82fc6d273f3ec7e224aa4a","FROMGIT: spi: mediatek: use correct mata->xfer_len when in fifo transfer","64d5d58d638330fc0a9bdcbb361fd231ec00f46f","a4d8f64f7267a88d4688f5c216926f5f6cafbae6","spi: mediatek: use correct mata->xfer_len when in fifo transfer",
"35c37b4312d483d495dc80b15489e5f4f6d8975c","UPSTREAM: ath10k: set probe request oui during driver start","5cd9c505184db066d5ab8dbf43908a0f2cf5f17e","f1157695c527d4ee949ac83f743f80107751a70c","ath10k: set probe request oui during driver start",
"58f535880b83fcc8315a5296f8ffcdf86eb1d207","UPSTREAM: phy: qcom-qusb2: Quiet -EPROBE_DEFER from qusb2_phy_probe()","f3cb3f2ad29e84f6c725de78a13ca6537b119ac1","6100ac72dc0ba002a6ff602e8a043a9800f2ee0b","phy: qcom-qusb2: Quiet -EPROBE_DEFER from qusb2_phy_probe()",
"670d8dc7df1623f6495ecc1131c2daaa2ebec51e","UPSTREAM: phy: qcom-qmp: Quiet -EPROBE_DEFER from qcom_qmp_phy_probe()","99efb76bfaaab38aa0556a258b6d4f3dcdac5753","22fa10e52ab30cf33c200d9f73be22600427b739","phy: qcom-qmp: Quiet -EPROBE_DEFER from qcom_qmp_phy_probe()",
"d787a08dd1d30603b67519c92742caa1c417748e","FROMGIT: pinctrl: mediatek: add pinctrl-mtk-common-v2 for all MediaTek pinctrls","89b806b8dd0d8fa2658294d4982f3a03f7a276af","a1a503a8c33204963f20594c723060baee3acbb2","pinctrl: mediatek: add pinctrl-mtk-common-v2 for all MediaTek pinctrls",
"b47fd6643596818f9ca58e2e2faffb719b0200ae","FROMGIT: pinctrl: mediatek: add pinctrl-moore that implements the generic pinctrl dt-bindings","57a288f7f0e9df6dd9afd084071e8c9e69cd25f9","e78d57b2f87c053c224a612121fc842ebe511ad2","pinctrl: mediatek: add pinctrl-moore that implements the generic pinctrl dt-bindings",
"166049758528f250a6883402c77791cb70a4933e","FROMGIT: pinctrl: mediatek: extend struct mtk_pin_field_calc to pinctrl-mtk-common-v2.c","ffee857b7e15be996445f55973b21bc67e4052a3","b906faf7b61db890733003d5dc513bee9cd52294","pinctrl: mediatek: extend struct mtk_pin_field_calc to pinctrl-mtk-common-v2.c",
"b969bef323b87cf08a88701cfe207fc91cccbae7","FROMGIT: pinctrl: mediatek: extend struct mtk_pin_desc to pinctrl-mtk-common-v2.c","03868c913266dcb10d36b4eb7df0c2b9478865d6","fb5fa8dc151b2364c975a9070eedb28a354a995a","pinctrl: mediatek: extend struct mtk_pin_desc to pinctrl-mtk-common-v2.c",
"2a63a391eff703bfc77d969caa6daf56655cb8af","FROMGIT: pinctrl: mediatek: extend struct mtk_pin_soc to pinctrl-mtk-common-v2.c","71102ba585dd63846299241ab25fd30ac0e67894","1dc5e53691596832991e6550fdbaeb1f9bd82383","pinctrl: mediatek: extend struct mtk_pin_soc to pinctrl-mtk-common-v2.c",
"f5344624573c19c51ee5393e3fc78b7f8588e954","FROMGIT: pinctrl: mediatek: add driving strength related support to pinctrl-mtk-common-v2.c","f43cb287cd8050a466a2a10c2b79a9b973d85985","c28321979ba86bade51246faea13c7ce4ffb6ef5","pinctrl: mediatek: add driving strength related support to pinctrl-mtk-common-v2.c",
"0bc1e20a65eabf00d86b81884e51ded9003084cc","FROMGIT: pinctrl: mediatek: add drv register support to pinctrl-mtk-common-v2.c","28b3c93af4883e075068f08e97767c8a318b2388","3ad38a14e13c10f19d4a6ca9ed3d90b003e21a45","pinctrl: mediatek: add drv register support to pinctrl-mtk-common-v2.c",
"78a8f26c8acc25addec8dfafa65ab3833a36a9a6","FROMGIT: pinctrl: mediatek: add pull related support to pinctrl-mtk-common-v2.c","13a41617acbd158bfe0b50e15d6beee10e4cfd2d","85430152ba468acbfc2d7bc81c57bb2f93a24641","pinctrl: mediatek: add pull related support to pinctrl-mtk-common-v2.c",
"1fa745667c40bab300e994ef450b4bb69acf960c","FROMGIT: pinctrl: mediatek: add advanced pull related support to pinctrl-mtk-common-v2.c","abaee7a3bae4f08ce56e990966eabc2652f84ec0","0d7ca772148fe89149426bde59aaedcb3081d92d","pinctrl: mediatek: add advanced pull related support to pinctrl-mtk-common-v2.c",
"22dab2668775ebc8b1f020656e1c4d6c59b7de90","FROMGIT: pinctrl: mediatek: add ies register support to pinctrl-mtk-common-v2.c","b3d88861f85e6768cbba41440ddd8c4f48678ddd","182c842fd5e6846baefc1e879eea7f2126703a61","pinctrl: mediatek: add ies register support to pinctrl-mtk-common-v2.c",
"3d5ff5670b8ec79668f5dff788e5c781a5004bbd","FROMGIT: pinctrl: mediatek: add pullen, pullsel register support to pinctrl-mtk-common-v2.c","45aa46b96d7919fa34d6015c073bd9eb24565b83","9afc305bfad79351b0e1fc2bcb04fc9a0631f865","pinctrl: mediatek: add pullen, pullsel register support to pinctrl-mtk-common-v2.c",
"72c134f24d1e1a0a2f59c7e09c1e18cdef1b73ed","FROMGIT: pinctrl: mediatek: add MT7623 pinctrl driver based on generic pinctrl binding","5a629e82f086b350140ffc4360d8213679d65a81","e7507f57a93a194012e889aead13ea2bdc2e4889","pinctrl: mediatek: add MT7623 pinctrl driver based on generic pinctrl binding",
"69aa71b320d8f3c17dc86a3ad7a7419c28ca4a82","FROMGIT: pinctrl: mediatek: use pin descriptor all in pinctrl-mtk-common-v2.c","d6eb31f257ccec386850522d4bbea698ebb82b6d","ea051eb384139bd183757761aa83362f2290996d","pinctrl: mediatek: use pin descriptor all in pinctrl-mtk-common-v2.c",
"2dba3edf11d68b299a400ecd844945885068231c","FROMGIT: pinctrl: mediatek: add multiple register bases support to pinctrl-mtk-common-v2.c","a1d0efe06345b510c0f60728825bc16225124233","2bc47dfe4f8b1a9b1fc44811dd0c9a6502d794cd","pinctrl: mediatek: add multiple register bases support to pinctrl-mtk-common-v2.c",
"2b642a20d40ddceac4e723d984d34af37e81e38c","FROMGIT: pinctrl: mediatek: adjust error code and message when some register not supported is found","3ce5dcd9663309daf70f219dc536353d9ea3969a","9d9b171c6897265c5af870affd83fe3c51f1df76","pinctrl: mediatek: adjust error code and message when some register not supported is found",
"be7adadac07fb1a32f5408bee0b59c6bc1b9219a","FROMGIT: pinctrl: mediatek: extend struct mtk_pin_desc which per-pin driver depends on","b939889741248f12ac966a5bca5195a96cdbe11e","b7d7f9eeca551f9cf1f6418749cd609d371faf55","pinctrl: mediatek: extend struct mtk_pin_desc which per-pin driver depends on",
"aae6e04342c1a48fdb6fcbce6006281e74539ddd","FROMGIT: pinctrl: mediatek: add pinctrl-paris that implements the vendor dt-bindings","d57b2658944664f985d300e0066d36dcad785e84","805250982bb5c5ce4a6e52e1d87204c5feea0dd1","pinctrl: mediatek: add pinctrl-paris that implements the vendor dt-bindings",
"f32494fb5b274f233f1cfd08b58ce8312fc6b5bb","FROMGIT: pinctrl: mediatek: add MT8183 pinctrl driver","73914baecda4a1a03a4cd1bda6f3214909a8cbd8","750cd15d908151afa2df0f48d3917301e7af2369","pinctrl: mediatek: add MT8183 pinctrl driver",
"c2fee9ae1343ad493991ea7d50d0c6bbfacf26fa","FROMGIT: pinctrl: mediatek: extend advanced pull support in pinctrl-mtk-common-v2.c","f69205afe29c23bce75fa302334c1ad739356056","79348f6fb713a339be94ed14dfa210d5d20cf17d","pinctrl: mediatek: extend advanced pull support in pinctrl-mtk-common-v2.c",
"ca620dc60858ebcb231dac92d528406d0c366174","FROMGIT: pintcrl: mediatek: add pull tweaks for I2C related pins on MT8183","1a222aaf07682283ac3fa8ad4f5c58922486ffe8","29686f0151dff68e623475d449f99d8124825b17","pintcrl: mediatek: add pull tweaks for I2C related pins on MT8183",
"f9d842dc7e92610301f4249b3b571f739e17a64c","FROMGIT: pinctrl: mediatek: extend eint build to pinctrl-mtk-common-v2.c","65e5ab06977231647a1addd19aea0590c1692603","89132dd8ffd2218fad3f53a9ca529e609237448a","pinctrl: mediatek: extend eint build to pinctrl-mtk-common-v2.c",
"a670839d7595664329ad8b1c77b4a3d2931882ca","FROMGIT: pinctrl: mediatek: add eint support to MT8183 pinctrl driver","eaae6bfdbb277c1da62cc7ba752d7801cbf474f6","6561859b067fcd6c5b89fd625b2c7dc324b706b5","pinctrl: mediatek: add eint support to MT8183 pinctrl driver",
"bb0f8e211edf74ee80b3e41c73c70564c6167208","UPSTREAM: drm/sun4i: Handle DRM_BUS_FLAG_PIXDATA_*EDGE checking if panel is used.","4272fd2fad289341a45c91f98b91685a50ad41f7","490cda5a3c82c4a6a0bbdffe783eb48aec25511a","drm/sun4i: Handle DRM_BUS_FLAG_PIXDATA_*EDGE checking if panel is used.",
"9afbc86ab69837786e04e3760d1279c9e851ea42","UPSTREAM: drm/sun4i: sun4i: Register quirks with the backend structure","1ad7d80a4e3fc5fa6a1e6a57601ac324eb0007a9","e527cd9e48e33e8caffc0b00a4f5bd1add0b3d09","drm/sun4i: sun4i: Register quirks with the backend structure",
"85a69c7b3b996dd16f754a44a90196138ff701de","UPSTREAM: drm/sun4i: sun4i: Introduce a quirk for lowest plane alpha support","773bd47fe0fa8a25d8410deaedbd5ba595a4ee0b","dcf496a6a608733ef18a2f757b55111df9eadca6","drm/sun4i: sun4i: Introduce a quirk for lowest plane alpha support",
"21937cc6ebbeedc6fcb3b49a7db72e0ef42fb15d","UPSTREAM: drm/print: Fix DRM_DEBUG_DP macro","a1752ab11a5b95848add814e7806d9ab8f84601d","106b6c39c870c1f7628ba41693e571f419b1981d","drm/print: Fix DRM_DEBUG_DP macro",
"dcb9cc20386eaf8a18e7210b0fa1fde0436b68d6","UPSTREAM: drm: Replace NULL with error value in drm_prime_pages_to_sg","3f0a465251e8a4d0c66bcb8100c07f2ff61043e0","a31ac0b23cb8ae832d49162bd217b2727154889b","drm: Replace NULL with error value in drm_prime_pages_to_sg",
"aeb6dd0767684af07d8624b8926d7fd6d82c0324","UPSTREAM: drm/rockchip: Replace drm_dev_unref with drm_dev_put","d0bab946b0524c61d67af0a0c056db313bf39844","574e0fbfc95e7fccc3b8321f25e1e4366ce72ad2","drm/rockchip: Replace drm_dev_unref with drm_dev_put",
"2596253a123cfb01fd0899e01679a1b1135877bb","UPSTREAM: drm/sun4i: Use (struct drm_format_info) fields to determine if a format is yuv and multi planar or not.","14e4bc038870d00d1bb2f623857bab0cd67e8cd3","2aafafab5a9ad922ae13d04f5abca7942a499a5e","drm/sun4i: Use (struct drm_format_info) fields to determine if a format is yuv and multi planar or not.",
"4bb258fc04ce34e525e3b08a32f605c6cc778281","UPSTREAM: drm/sun4i: tcon: Add another way for matching mixers with tcon","abd1bfbd4798bd7cf437d2040885fcb297931f80","cf77d79b4e296d3c65aefa094232694a5977ea9a","drm/sun4i: tcon: Add another way for matching mixers with tcon",
"f554610d5f433146521a4e5beb319a55e6962d33","UPSTREAM: drm/sun4i: tcon: Add support for R40 TCON","efbaa74c77b2dfd9727d3d040e758e29a1dfac71","0305189afb323c1bad2be7fe713d556a9b708003","drm/sun4i: tcon: Add support for R40 TCON",
"07780cdf875c57bf54896a00522c9d42c08fad0e","UPSTREAM: dt-bindings: tc358754: add DT bindings","39deea29039a36765f460d882df5e979c4074b78","eb91cde094f523c06adf463aad0e41ae35765d71","dt-bindings: tc358754: add DT bindings",
"ea4942890ee64e9ef38721766251187a16af63ff","UPSTREAM: drm/bridge: tc358764: Add DSI to LVDS bridge driver","209c416ea0c6595f78f274c936620c749bb4d85b","f38b7cca6d0eafef278703ddadb369322a510ca6","drm/bridge: tc358764: Add DSI to LVDS bridge driver",
"5548329f0dbd02fc4c781f3329363160cd71ea78","UPSTREAM: drm/bridge/synopsys: remove commented-out flag in Makefile","1f7ef6425284391f76f85c8401507dbbd613b42c","344d00795eb11927ba84233473bb18398e569eb4","drm/bridge/synopsys: remove commented-out flag in Makefile",
"e7ed643508ec4bcf04500922c1a1380c3b996262","UPSTREAM: drm/vkms: Add functions to map/unmap GEM backing storage","5d5575f02e0648d46937be6ef220ff85165e714a","bb112b14af8d1910909eb132c78ddf49be907e31","drm/vkms: Add functions to map/unmap GEM backing storage",
"c896952461e26a14d45e1d7d6e0e3da3203c80a3","UPSTREAM: drm/vkms: map/unmap buffers in [prepare/cleanup]_fb hooks","cc18b97a8296781a2b8298e93f81646ec476a68b","8ce1bb0b5337db4be801eea234f959104323f959","drm/vkms: map/unmap buffers in [prepare/cleanup]_fb hooks",
"40ac09f55cd0a098cfad322392ff6676cde7286c","UPSTREAM: drm/vkms: Add atomic_helper_check_plane_state","72aced6bcac47e7061c27c6decdb2a82f07c1cb9","d7734b74095dfa103747a82a63ae8bd71dcbf24e","drm/vkms: Add atomic_helper_check_plane_state",
"8728886f936f27062f981ac788e48b9c86387492","UPSTREAM: drm/vkms: subclass CRTC state","c655230a0281d114424e6078774f5da7a31131f9","dfb9f5cabfe31b8e936b725b5de8f787f7c18b0f","drm/vkms: subclass CRTC state",
"6922205e3243f2228e7c7873e56b1ec0f0ed2a22","UPSTREAM: drm/bridge/tc358764: fix drm helper name","100cae63a1c15c41d9ae3b5be63a72bc8b44edda","27fb462a01c3e78e223eb625b416bb03bd493541","drm/bridge/tc358764: fix drm helper name",
"c94f04ecd915238a6b9685f40e555693874d17ce","UPSTREAM: drm/vkms: Use new return type vm_fault_t","a240f920db534662d6988bc95b56af221cf20a28","7c3d0f159ca056f11326c2285636df214564af89","drm/vkms: Use new return type vm_fault_t",
"604c360f8c0d314231190cb5166333bbd245cb14","UPSTREAM: drm/rockchip: Convert drm_atomic_helper_suspend/resume()","a902df7e09816071737b3d3ead80c298ee8041c2","e7941cc2340cc48cc84d61108707d12a59c78405","drm/rockchip: Convert drm_atomic_helper_suspend/resume()",
"b6dbbcd20c788554acd570379a6473fb36c5d2dd","UPSTREAM: drm/dp: add missing ')' to I2C nack debug message","dc6adbf559dac0cb3456af058f956c1861854406","22e6de7074b820103cc566b1f57106515a054a39","drm/dp: add missing ')' to I2C nack debug message",
"19101a770964ed2135e614b80bfa69bdf9e5d334","UPSTREAM: dt-bindings: display: rockchip: add document for px30 vop","1f29cfbbd7d8f45796ec076c4d92c3357be4bddc","d5890d5ff4b93bb4ccb0fb2085fc2da77c89790a","dt-bindings: display: rockchip: add document for px30 vop",
