"Local SHA","Local Subject","Reason",
"3c46e31d93654fd4a0c820b953cb47280de1677d","CHROMIUM: iwl7000: cfg80211: add and use strongly typed element iteration macros","IWL7000",
"4cc8fb22e241a64dab0eac1ede50af043f8dcc6f","CHROMIUM: iwl7000: mac80211: use element iteration macro in parsing","IWL7000",
"e051fb30b65b27a1c735504a094d329bb165796d","CHROMIUM: iwl7000: mac80211: use for_each_element() for multi-bssid parsing","IWL7000",
"d696a97cba485d65e65d473fded4e9a91b84c418","CHROMIUM: iwl7000: mac80211: properly advertise multi-BSSID to HE APs","IWL7000",
"c5128527706440691c50dea89861fdb0919af80a","CHROMIUM: iwl7000: mvm: use dump worker during restart instead of sync dump","IWL7000",
"72c35a00b66069be98994f2ec077c6ce3b842de0","CHROMIUM: iwl7000: ieee80211: fix for_each_element_extid()","IWL7000",
"6d03e5980d1ab010779f6079b601c31eb5651430","CHROMIUM: iwl7000: pcie: switch to correct RBD/CD layout for 22560","IWL7000",
"dc54601a6686660b243b0d88ec1f23d55523147f","CHROMIUM: iwl7000: for AX210 device support radio GF4","IWL7000",
"d5610da1ec1722b43be38cdbc97c2b7a2a11dd91","CHROMIUM: iwl7000: mvm: update CSI API","IWL7000",
"f4afad36b8e0189c86b790def03f8c929fc4e849","CHROMIUM: iwl7000: add sync_nmi to trans ops","IWL7000",
"31a3a2075f4e2b06092ba65647e8d4c5268a6523","CHROMIUM: iwl7000: dbg_ini: in case of region dump failure set memory to 0","IWL7000",
"cbfc1c5b6ed719f686dca3694c9c0b195d434a2b","CHROMIUM: iwl7000: mvm: use do_div in ftm to avoid problems with 32-bit platforms","IWL7000",
"906f3f9efedf4fb37cba07ede1eba57e84877fce","CHROMIUM: iwl7000: mac80211: Increase MAX_MSG_LEN","IWL7000",
"fb7cc12a81fe6a8dfa2a02f3bcdef205b8c063b6","CHROMIUM: iwl7000: mvm: enable HT/VHT IBSS","IWL7000",
"3ce8ba76545780f4c06c0e0b6fec362617c09483","CHROMIUM: iwl7000: mvm: fix TX crypto on 22560+ devices","IWL7000",
"ac253e66995deaf8c48ead179baf7aaf7b73ca7f","CHROMIUM: iwl7000: dbg_ini: fix bad dump size calculation","IWL7000",
"dff61d84f2b4425d69a8470ee408e3a86aeff3c2","CHROMIUM: iwl7000: use sync nmi in case of init flow failure","IWL7000",
"e3f0ffc881e22762bb17d361e7262ee8f246556e","CHROMIUM: iwl7000: mvm: go back to WEP HW crypto for managed mode","IWL7000",
"29f152f3e6b3ad61d3039aeca333f738fc6555ef","CHROMIUM: iwl7000: mvm: don't wake the static queues of a removed station","IWL7000",
"6922636ea702d7f16d5bab91999cf9d994f974ec","CHROMIUM: iwl7000: mvm: set max amsdu for TLC offload","IWL7000",
"13ec476674bbbd09c14efd5410c76e0b9ef01fd8","CHROMIUM: iwl7000: dbg: add DRAM monitor support for AX210 device family","IWL7000",
"73b475e844943b55023cc6aceb0742bf898a53ef","CHROMIUM: iwl7000: dbg_ini: separate between ini and legacy dump flows","IWL7000",
"4c5988c9c2f1679ed0c16cd25aabbffceb0e9ce6","CHROMIUM: iwl7000: Use struct_size() in kzalloc","IWL7000",
"bf7c84c36f8ffa90c9a999d781417b8a45d059e3","CHROMIUM: iwl7000: remove unnecessary goto out in iwl_parse_nvm_mcc_info()","IWL7000",
"caf78f1df3b6c6fe656592788c29728a10ad2a7b","CHROMIUM: iwl7000: dbg_ini: align to FW api version 1","IWL7000",
"14720f25d04f57526074e05dc061efe0502ea22b","CHROMIUM: iwl7000: dbg_ini: support HW error trigger","IWL7000",
"6573f2259d0dd9b80205f5047aff0a6643d6993b","CHROMIUM: iwl7000: dbg_ini: enforce always on domain checking","IWL7000",
"9c12218c57bd2c3d6a4b52a87dd08db4fec5ed52","CHROMIUM: iwl7000: chromeOS: remove for_each_element() and friends backport","IWL7000",
"d0d8df2b358b3b26942ba86a1824224ed3eeb00d","CHROMIUM: iwl7000: dbg_ini: fix iwl_dump_ini_dev_mem_iter memory base address","IWL7000",
"adc35f61bd318b6902c6efc7d3d9385420f4bf4e","CHROMIUM: iwl7000: dbg_ini: add memory offset to the base address of a memory region","IWL7000",
"9e088cac46bd6afae7399f14a887d75e7354a52c","CHROMIUM: iwl7000: dbg_ini: add version to dump header","IWL7000",
"d70bed1ebfe22d2d374c8b72d520aac019d815c2","CHROMIUM: iwl7000: dbg_ini: add region id to the region dump","IWL7000",
"09116f515764709675f5045c5e2e4238e9fb6c5b","CHROMIUM: iwl7000: trust calling function","IWL7000",
"26389e3c4ab01a298e185bcd8e4a7fe1cce49e22","CHROMIUM: iwl7000: dbg_ini: add registers addresses in fifo dump","IWL7000",
"23ef5260c35fc9397d766fdabca712603710d5d5","CHROMIUM: iwl7000: mvm: IBSS: use BE FIFO for multicast","IWL7000",
"6045c105b596c1467a55f2f024d5ad5fac531104","CHROMIUM: iwl7000: mvm: define beacon_inject_active also when CONFIG_PM is disabled","IWL7000",
"bfa5555e55e0f2e60f712dbe7446bdcba4785f2f","CHROMIUM: iwl7000: mvm: Use div64_s64 instead of do_div in iwl_mvm_debug_range_resp","IWL7000",
"64dd62203eaff5e7b0dd9913588cfa62d9ab0187","CHROMIUM: iwl7000: dbg_ini: change memory range base address to u64","IWL7000",
"aa91c2bf898388ffe92da480755bdd881e9ddc0e","CHROMIUM: iwl7000: dbg_ini: fix the dram monitor header size","IWL7000",
"75a9c22f94644ce24af53c79ea5042db199b2df1","CHROMIUM: iwl7000: dbg_ini: add monitor header to smem monitor","IWL7000",
"60ca25dd6618b2b3eb91c7d6a94c878b2cd0bb76","CHROMIUM: iwl7000: mvm: IBSS: use BE FIFO for multicast","IWL7000",
"3afcf2a10854744df4d63a1a1b1736fa7f1a6e3e","CHROMIUM: iwl7000: mvm: fix pointer reference when setting HE QAM thres","IWL7000",
"fd2a9d1886ef4a2c9d5b02bc99ea7a821532351f","CHROMIUM: iwl7000: dbg_ini: remove redundant curly brackets from trigger collection flow","IWL7000",
"8080a93b819b07181e0731992bc941db2abd0841","CHROMIUM: iwl7000: dbg_ini: remove redundant type argument from iwl_dump_ini_mem","IWL7000",
"17581c1507d171c3779e86684baf1e62cdad071a","CHROMIUM: iwl7000: dbg_ini: apply rx fifo offset after reading the region registers","IWL7000",
"d1b825f0826a8ecf5f1751e431788cbbdec7d6d0","CHROMIUM: iwl7000: backports: handle RHEL 7.6 kernel","IWL7000",
"830fa253ef54b8b9eb273b406f76c293f5ddf198","CHROMIUM: iwl7000: dbg_ini: in case of region dump failure set memory to 0","IWL7000",
"14a9f7b3834432a815b84a2dd46590d9fc77dbdf","CHROMIUM: iwl7000: mvm: use do_div in ftm to avoid problems with 32-bit platforms","IWL7000",
"ddc5c49b9ee57cf561a8ee1d4d743e26f659efd5","CHROMIUM: iwl7000: dbg_ini: fix bad dump size calculation","IWL7000",
"3cbb2c61d86bd6acb7de07e83a343170c45e4ea2","CHROMIUM: iwl7000: backports: handle RHEL 7.6 kernel","IWL7000",
"264647d7560369dd7ba4842c6719b50ed99e88e3","CHROMIUM: iwl7000: mvm: remove buggy and unnecessary hw_queue initialization","IWL7000",
"ac19de4026ff86fe47cdfb98357936ee31263037","CHROMIUM: iwl7000: cfg80211: support non-inheritance element","IWL7000",
"1d927bf59fc55bbb7271fb829a57a63ff407019f","CHROMIUM: iwl7000: mac80211: support non-inheritance element","IWL7000",
"d60f72bd41f29ecfd441dc3381735253561971f2","CHROMIUM: iwl7000: mvm: Use div_s64 instead of do_div in iwl_mvm_debug_range_resp","IWL7000",
"9e1073142f0ec077aab691243424d83802990cc7","CHROMIUM: iwl7000: mvm: no need to check return value of debugfs_create functions","IWL7000",
"c166b6247ea85e86976fbbf76dafc9a438fcc574","CHROMIUM: iwl7000: pcie: no need to check return value of debugfs_create functions","IWL7000",
"13685a4a80be94f9238fea0fac915a3d39911306","CHROMIUM: iwl7000: rename structs to fit the new names","IWL7000",
"be13299e1edbe50739f00ef131285c7d49ba59e2","CHROMIUM: iwl7000: add new 0x2723/0x2080 card for 22000","IWL7000",
"5b2e13de728eafbf32ce18a878e74b7d7d0d10bc","CHROMIUM: iwl7000: dbg: fill radio registers data regardless of fifos data dumping","IWL7000",
"63c213f1ef63ab5f16855f2771489d40baaf7bb9","CHROMIUM: iwl7000: mvm: use correct GP2 register address for 22000 family","IWL7000",
"77e0d8162f64b6af9062e4893bc1bafe620f1b5a","CHROMIUM: iwl7000: mvm: avoid possible deadlock in tx path","IWL7000",
"4eb1fdcc8e33a51ca736221699605f159c2f9875","CHROMIUM: iwl7000: set 512 TX queue slots for AX210 devices","IWL7000",
"a8ec835611f6d62a4ad3bf4518ed0aed870d3714","CHROMIUM: iwl7000: mac80211: support profile split between elements","IWL7000",
"990fcffbc3fd90689aa2651f48dfc1952dae6e54","CHROMIUM: iwl7000: mvm: support HE context cmd API change","IWL7000",
"5d437a6ce6d155a8cf18504afe3664df6229315a","CHROMIUM: iwl7000: xvt: send remove tx q cmd","IWL7000",
"67a641795135203a79ae2da4b8e5d570c0452003","CHROMIUM: iwl7000: bump FW API to 48 for 22000 series","IWL7000",
"c04116d2a78c5de42b99bbf53948a68750787b60","CHROMIUM: iwl7000: remove misconfigured pci ids from 22260 series","IWL7000",
"c41a1daa05c92ca8d19e178ac78ce35fd5b25cc8","CHROMIUM: iwl7000: mvm: set 512 TX queue slots for AX210 devices","IWL7000",
"af0aecca9d83d7d89d624c0607f0934dbf3b04e9","CHROMIUM: iwl7000: xvt: set 512 TX queue slots for AX210 devices","IWL7000",
"cf49270ff5b3c4ec345d2744b4fd387791cb0485","CHROMIUM: iwl7000: unite macros with same meaning","IWL7000",
"5dddda8df79ea788da0b9accf7e5fc591cc4f82e","CHROMIUM: iwl7000: chromeOS: implement set/get iftypes functions for >= 5.0","IWL7000",
"743c29e99ecad9998c07d78fa246e138aff738df","FIXUP: CHROMIUM: Device driver for TPM over virtio","squashed into 04fdb1751c20b807c81be7b43e2de7389e2b25ca",
"3d4397b7150409c9744dac83f5f51dac64b75cad","CHROMIUM: iwl7000: dbg_ini: support notification and dhc regions type parsing","IWL7000",
"ff1ac5b065771314f2d7e57c1d1939f7910741dd","CHROMIUM: iwl7000: add FW_INFO debug level","IWL7000",
"c2cbeb213d56c029c9adf80040a550608037e26e","CHROMIUM: iwl7000: dbg_ini: add debug prints to the ini flows","IWL7000",
"4e6d619da5d9bace923086186882935cd0d8a0d4","CHROMIUM: iwl7000: Revert ""iwlwifi: mvm: avoid possible deadlock in tx path""","IWL7000",
"c35886b4c73b8b8188f10a25b0f752893902dfca","CHROMIUM: iwl7000: mvm: avoid possible deadlock in TX path","IWL7000",
"36f1167127e65828d752a5f933eefb5c3f63c362","CHROMIUM: iwl7000: Merge remote-tracking branch 'auto/master'","IWL7000",
"5d97e10a45cc8f5a8b4751c939b1c34c0bad073a","CHROMIUM: iwl7000: dbg_ini: verify the trigger is active prior setting dump bit","IWL7000",
"71aa19ad87564e44da1a1bfdd17f9375f102eca3","CHROMIUM: iwl7000: mac80211: fix kernel panic","IWL7000",
"c719440e8d23da63023acc54269050dbb8c7be92","CHROMIUM: iwl7000: rs: consider LDPC capability in case of HE","IWL7000",
"736d1eabb4d557cb72c61128a874a14df02233db","CHROMIUM: iwl7000: dbg: add periphery memory dumping support to ax210 device family","IWL7000",
"e8230ce94d92c2b2578e579221a378a32cd21fd0","CHROMIUM: iwl7000: mvm: update offloaded rate control on changes","IWL7000",
"82b1b74fdec3c7c78ca780e62fe7339e3db92107","CHROMIUM: iwl7000: dbg: add lmac and umac PC registers to periphery dump","IWL7000",
"3f98ea9431c4f63fe65cfb6b89cb95e27e1b54d1","CHROMIUM: iwl7000: mvm: support rtt confidence indication","IWL7000",
"9149fca78aeec3f0f643ac9417378980e81046b8","CHROMIUM: iwl7000: ieee80211: update HE IEs to D4.0 spec","IWL7000",
"b7384cef56b054aab2a0638c74d3711fdb5d6ae1","CHROMIUM: iwl7000: remove unused 0x40C0 PCI device IDs","IWL7000",
"d817dcc58c3a21660ae307d8a015b7361f6d834c","CHROMIUM: iwl7000: add support for quz firmwares","IWL7000",
"b8d0077b94a1588dfcf50cbb06e0040f242e503f","CHROMIUM: iwl7000: mvm: Change an 'else if' into an 'else' in iwl_mvm_send_add_bcast_sta","IWL7000",
"7995cd000387429323040c7795ac06003791cf7e","CHROMIUM: iwl7000: xvt: Enable LTR on FW strartup","IWL7000",
"18453cc147ae65ca0c77b7a107d5d19256fd13ff","CHROMIUM: iwl7000: dbg_ini: set dump bit only when trigger collection is certain","IWL7000",
"246433cd931a38d2cbdf05c926ca7a80bb587155","CHROMIUM: iwl7000: xvt: Avoid calling LTR config in FW init","IWL7000",
"5880de573bec0781830fb931e89a1db1c70de39a","CHROMIUM: iwl7000: pcie: initialize debug_rfkill to -1","IWL7000",
"d8582664243a2c9cf529b6851e3569eefb1c1a66","CHROMIUM: iwl7000: pcie: add 'start-in-rfkill' debug override","IWL7000",
"7563f18abd617569843aeab391d58a64584e53db","CHROMIUM: iwl7000: pcie: don't crash on invalid RX interrupt","IWL7000",
"c5a972a036da0e92037c6f38a156f9109c907016","CHROMIUM: iwl7000: mvm: don't attempt debug collection in rfkill","IWL7000",
"7b00a7826027654c567dd9c0a2552ccede025c34","CHROMIUM: iwl7000: dbg_ini: check debug TLV type explicitly","IWL7000",
"7d0ce83005be6fccf8b38bce14054d41aa7a84d2","CHROMIUM: iwl7000: mvm: support v2 of the WoWLAN patterns command","IWL7000",
"2f1f4daf0ffa733b48a4472f878500b510ff96b1","CHROMIUM: iwl7000: mvm: report FTM start time TSF when applicable","IWL7000",
"fc87b92c3e3d96ca72071bc27002023ae0d6f609","CHROMIUM: iwl7000: mvm: don't check for table.valid twice","IWL7000",
"e7122768cc7ed5ed215313aae9f9e1bbc9bee85f","CHROMIUM: iwl7000: support fseq tlv and print fseq version","IWL7000",
"8a818857fdd010d007b0e5956c0700a0f8effa94","CHROMIUM: iwl7000: pcie: check pointer, not its address","IWL7000",
"db53e51c121d2da0aa9a52c006c34dbfe5fa9592","CHROMIUM: iwl7000: mvm: limit TLC according to our HE capabilities","IWL7000",
"8b78a49d697d105df5582cf58a2b3de658c20db2","CHROMIUM: iwl7000: dbg_ini: remove dram buffer address from dmesg log","IWL7000",
"d4e865e3a2e06a581ad72793dca336c38534317e","CHROMIUM: iwl7000: rename structs to fit the new names","IWL7000",
"6f3314ee8e60cbaa9e59aa55973375da0bcc43b2","CHROMIUM: iwl7000: add new 0x2723/0x2080 card for 22000","IWL7000",
"220985b0ddcca20361af6454ac00afc2f32919f7","CHROMIUM: iwl7000: mvm: support rtt confidence indication","IWL7000",
"23f110430ac2f7118392fb49c8fca70b46f515a9","CHROMIUM: iwl7000: dbg: fill radio registers data regardless of fifos data dumping","IWL7000",
"07767c28cf519b3d3d2aa6964f2aec5d0941a92f","CHROMIUM: iwl7000: dbg_ini: fix iwl_dump_ini_dev_mem_iter memory base address","IWL7000",
"c642a52904b30287cf28597e756e245af8df25e3","CHROMIUM: iwl7000: add support for quz firmwares","IWL7000",
"ed3746eb15604ebb02afcacd70df758748051ec3","CHROMIUM: iwl7000: mvm: check for length correctness in iwl_mvm_create_skb()","IWL7000",
"630750d51000b1273520709afca8727ce6fcf6e0","CHROMIUM: iwl7000: mvm: Don't sleep in RX path","IWL7000",
"4d4a3eef2ada7316aa2cf95c2ed023791b2fdeb3","CHROMIUM: iwl7000: csi: fix debugfs parsing of addresses","IWL7000",
"5f1a5b52ca484df64b0366acaa3b480d4a37e968","CHROMIUM: iwl7000: avoid allocating memory for region with disabled domain","IWL7000",
"57afccc9b6b07ea6f7f2e04464d37f1a5d7822bb","CHROMIUM: iwl7000: don't panic in error path on non-msix systems","IWL7000",
"515f9ddb0617152601dc3fbe05ab9b05dccfdacc","CHROMIUM: iwl7000: mvm: properly check debugfs dentry before using it","IWL7000",
"2fc2d5f16929ccabb136a63f8d614f13f54e94ff","CHROMIUM: iwl7000: dbg: allow dump collection in case of an early error","IWL7000",
"03133698e54d83f4af76283bcf2916ffb5194f3e","CHROMIUM: iwl7000: cfg: use family 22560 based_params for AX210 family","IWL7000",
"86c51b0e7c15fb1196094c05fcc38e738601fc57","FIXUP: UPSTREAM: power: supply: Add Spreadtrum SC27XX fuel gauge unit driver","squashed into 48e7255a844e5975f19f6db9d631baee41fa8a04",
"8a7190d75fdb698814201a8be616e98d7d662da9","CHROMIUM: iwl7000: mvm: Add log information about SAR status","IWL7000",
"dafd959617f0bb9899de13e2eef3ff4c4ff17edb","CHROMIUM: iwl7000: mac80211: do not start any work during reconfigure flow","IWL7000",
"15f79200960363a49a7d1cc8336baa190792fa06","CHROMIUM: iwl7000: don't assume LAR support","IWL7000",
"c95c07c49e5bc18caf6bdeae963edff05967c97c","CHROMIUM: iwl7000: mvm: make wgds_tbl_idx signed","IWL7000",
"349cd0cd486493c219d1b13b0d8601ad29384777","CHROMIUM: iwl7000: Revert ""iwlwifi: mvm: Add log information about SAR status""","IWL7000",
"75c4849105817f10f22e4d1cb7d020fc7acb932e","CHROMIUM: iwl7000: fix load in rfkill flow for unified firmware","IWL7000",
"c8012a4e97ae83e98ed3addac40a16f7f912be12","CHROMIUM: iwl7000: cfg80211: util: fix bit count off by one","IWL7000",
"14602c32cba5ce2c24a1feefba4ce644766d1b3e","CHROMIUM: iwl7000: mvm: correctly fill the ac array in the iwl_mac_ctx_cmd","IWL7000",
"f273fda3bb7b4d0770e79055f69adb70041e9abd","CHROMIUM: iwl7000: mvm: change TLC config cmd sent by rs to be async","IWL7000",
"5b47835cfb7baaf37451ea1da6873b850d09b777","CHROMIUM: iwl7000: print fseq info upon fw assert","IWL7000",
"d8418119e8d27de0108ebbe0c766877152b414c4","CHROMIUM: iwl7000: Add support for SAR South Korea limitation","IWL7000",
"93fef13dba1d15e3d05fe1441c378118b8412421","CHROMIUM: iwl7000: chromeOS: don't assume LAR support","IWL7000",
"5920dd07ff5e6e1b28be3b6ee306942c2d7a24c5","CHROMIUM: iwl7000: mvm: Drop large non sta frames","IWL7000",
"aa33990ff98fc46d27487f2218362755eb547044","CHROMIUM: iwl7000: fix AX201 killer sku loading firmware issue","IWL7000",
"e82245fa08a94be7e7cd401816d7daf4de67e667","CHROMIUM: iwl7000: mvm: don't use iwl_geo_tx_power_profiles_cmd_v1","IWL7000",
"cd6519fb23f955543146ea8a49e3390c17026b94","CHROMIUM: iwl7000: mac80211: do not start any work during reconfigure flow","IWL7000",
"3f55965589807ecb3d7e15e6ceacadf7a25666bb","CHROMIUM: iwl7000: mvm: make the usage of TWT configurable","IWL7000",
"0b410679c49836d1c94d7d4e0caf27425df327fa","CHROMIUM: iwl7000: mvm: allow configuring rx agg size","IWL7000",
"cd98c8291306aa3853a72aad337c02e7f07f79bc","CHROMIUM: iwl7000: parse command version TLV","IWL7000",
"ab1d25a7c18169ef33dd657145cf02da193081b7","CHROMIUM: iwl7000: update CSI API","IWL7000",
"6bd0dfdb05f22391c9d28804cca77c7c440e89dc","CHROMIUM: iwl7000: mvm: add ability to use CSI chunks ver 2","IWL7000",
"0e60990f45ee73ef02fabacbdb85cfed84869e12","CHROMIUM: iwl7000: mvm: remove d3_sram debugfs file","IWL7000",
"95b6bc5738c472d3802cbbf43271177c3eec968f","CHROMIUM: iwl7000: clear persistence bit according to device family","IWL7000",
"ee2bc507dee1c558c2501e8209db42753d9fbfd5","CHROMIUM: iwl7000: Fix double-free problems in iwl_req_fw_callback()","IWL7000",
"5a287c764a8cd9612f71e9426dd23e5a2e468ada","CHROMIUM: iwl7000: mac80211: handle deauthentication/disassociation from TDLS peer","IWL7000",
"6cd926745632ae977f48d94e3b02a78aefe786f9","CHROMIUM: iwl7000: pcie: increase the size of PCI dumps","IWL7000",
"6a281f8cdcc4dc009c9cb4b8f66ef2f4c4df34e4","CHROMIUM: iwl7000: dbg: fix debug monitor stop and restart delays","IWL7000",
"ac1b8c9644f018deaebb42cb0249a22231a7e801","CHROMIUM: iwl7000: add new cards for 22000 and fix struct name","IWL7000",
"03f69bee544a8aec4a85f1e16cc79974eedf61de","CHROMIUM: iwl7000: support FSEQ TLV even when FMAC is not compiled","IWL7000",
"146855cdfa80b2fecfe92edec67005fdf07b623a","CHROMIUM: iwl7000: ieee80211: Add a missing extended capability flag definition","IWL7000",
"f31d46f15cdb9bcbd85eb964507893e1c98a8326","CHROMIUM: iwl7000: chromeos: Add an implementation of cfg80211_bss_iter()","IWL7000",
"02ac69bc5a3521b689b3b296cc0d360de6b57c2c","CHROMIUM: iwl7000: mvm: Block 26-tone RU OFDMA transmissions","IWL7000",
"ea8eabb0a4804e71ac55dd182bec67d534e25921","CHROMIUM: iwl7000: mvm: don't interrupt the FW load if RF-Kill is asserted","IWL7000",
"c90a98e73b2adbfac1d40cf3eb492a809b2786a1","CHROMIUM: iwl7000: pcie: fix ALIVE interrupt handling for gen2 devices w/o MSI-X","IWL7000",
"760e2299e0f819f8560f7c1f472d11a6a72be4cf","CHROMIUM: iwl7000: fix RF-Kill interrupt while FW load for gen2 devices","IWL7000",
"58cf4ac825f2e7bf27416326324e36fc28c5450f","CHROMIUM: iwl7000: pcie: don't service an interrupt that was masked","IWL7000",
"40d2f31c62de5133740c3e924e4e61689080c5a3","CHROMIUM: iwl7000: don't WARN when calling iwl_get_shared_mem_conf with RF-Kill","IWL7000",
"76dbcd23e7831a933510a125e860c5595b8c5749","CHROMIUM: iwl7000: mvm: clear rfkill_safe_init_done when we start the firmware","IWL7000",
"4c87eb58b8326b5dea36bb0e9aa6077030377b7a","CHROMIUM: iwl7000: chromeOS: fix kernel version for cfg80211_is_element_inherited()","IWL7000",
"3dfc86d7de1fd19069e1aa40d8a55fb1a600853f","CHROMIUM: iwl7000: chromeOS: adjust kernel version in _ieee802_11_parse_elems_crc()","IWL7000",
"1bcc643930233f4c53416eb4a88c7334784e4be7","CHROMIUM: iwl7000: chromeOS: fix kernel version check for cfg80211_bss_iter()","IWL7000",
"a88a6bde1c07b73ff3c719ffc8de95ffc5c7560e","CHROMIUM: iwl7000: cfg80211: Report Association Request frame IEs in association events","IWL7000",
"0df2a827ef77a5e180e40ccdd716ba7f4baf9f91","CHROMIUM: iwl7000: mvm: Add log information about SAR status","IWL7000",
"9548c845946eb8e166c0407c7505b091bd0fd1fb","FIXUP: BACKPORT: media: v4l2-mem2mem: Rename v4l2_m2m_buf_copy_data to v4l2_m2m_buf_copy_metadata","squashed into dfa9fec7b0e40dd92216fc004370c7eb88e6fee6",
"9891462c1ef6edf1375a9216f4e5eabbe456a8a4","CHROMIUM: iwl7000: mvm: remove d3_sram debugfs file","IWL7000",
"073aad313aa8a53914ef9db1c03e107a522fd244","CHROMIUM: iwl7000: mvm: check for length correctness in iwl_mvm_create_skb()","IWL7000",
"aebdf289a71da51a86c8ac30456d9bd9fd3ea2ac","CHROMIUM: iwl7000: protect against double CMD_VERSIONS TLV","IWL7000",
"398020b8c8c4c0028cf6225fd218a273de244cf9","CHROMIUM: iwl7000: don't advertise TWT support","IWL7000",
"5df4ef99a8a04475a68e77dda46741e3e4328cb9","CHROMIUM: iwl7000: pcie: increase the size of PCI dumps","IWL7000",
"2a03de2e808fb3d9128af026c300df7714c0a4d8","FIXUP: CHROMIUM: platform/chrome: wilco_ec: Add charge scheduling backend","squashed into 05213e598eb035557b73f72f21c7a759615e93ff",
"1d0ea3941663975d3d4dfebb83bd3505adabb480","CHROMIUM: iwl7000: mvm: clear FW_RUNNING bit after debug collection","IWL7000",
"4fa234723a576902a268df368868d05c94370d29","CHROMIUM: iwl7000: mvm: delay GTK setting in FW in AP mode","IWL7000",
"12d02d0206d4e5b16f5a51fb23ce22bbae8faf0e","CHROMIUM: iwl7000: mac80211: call rate_control_send_low() internally","IWL7000",
"679bf6c2554826edfc3eb8217e8c3da7dad09664","CHROMIUM: iwl7000: mac80211: use STA info in rate_control_send_low()","IWL7000",
"5c7e11b56942719b786c35f85ba4ea05fcccc225","CHROMIUM: iwl7000: mac80211: fill low rate even for HAS_RATE_CONTROL","IWL7000",
"82ee611db57d1cf72dc3707fdcda5526748e5451","CHROMIUM: iwl7000: add support for hr1 RF ID","IWL7000",
"eb36c73a2b3855dccf46cebc1c6beb27f8286feb","CHROMIUM: iwl7000: disable d0i3 by default","IWL7000",
"36f4103e0efa2b4d6a66de4619f3e7596b31e2d6","CHROMIUM: iwl7000: add new cards for 22000 and change wrong structs","IWL7000",
"4b9c8421b4f69dbd462b2f7373d21c48ff7fea0f","CHROMIUM: iwl7000: change 0x02F0 fw from qu to quz","IWL7000",
"403f0c081fd6c24e8843cfa4e6ca1f2e9fe6cab2","CHROMIUM: iwl7000: mac80211: drop robust management frames from unknown TA","IWL7000",
"185178e928889f2dcea45e965bb0168f0c3d334e","CHROMIUM: iwl7000: mvm: disable 2Mhz only in radar channel","IWL7000",
"847bc5f03974877b2b67c69094b7133564dc5cc9","CHROMIUM: iwl7000: mac80211: vht: add support VHT EXT NSS BW in parsing VHT","IWL7000",
"7fd529266a63f938cb696d219b23bc79e02850ee","CHROMIUM: iwl7000: disable d0i3 by default","IWL7000",
"ce823a5a51832fa94a7c7e2573489e570462a611","FIXUP: CHROMIUM: hardlockup: detect hard lockups without NMIs using secondary cpus","squashed into c257fa8632bb98df1fbc4e2ac46c91c938428be2",
"60e29bd362921dc67f17a4bcc0bb21e287ebf279","CHROMIUM: iwl7000: mvm: enable Atlas platform workaround","IWL7000",
"96ea36918cb169ebcefe30fec88666712a6cb2fe","CHROMIUM: iwl7000: don't use qnj config for quz hr","IWL7000",
"027e947899a7ae03ce55b95248bb5d720ce7d9b6","CHROMIUM: iwl7000: mvm: allow reduce tx nss","IWL7000",
"6768e99cfe0514e553f4d0a2efe273f4c1d4b137","CHROMIUM: iwl7000: mvm: clear FW_RUNNING bit after debug collection","IWL7000",
"05858c92d59144c89670ea0c8f41e995301b1187","CHROMIUM: iwl7000: mvm: avoid possible deadlock in TX path","IWL7000",
"6d7cede5700f62c7db8a94af657074f7ed608363","CHROMIUM: iwl7000: mac80211: call rate_control_send_low() internally","IWL7000",
"2a5d7318c9a577d0bb75f3ed9840f4d681519ecc","CHROMIUM: iwl7000: mac80211: use STA info in rate_control_send_low()","IWL7000",
"a638e421f2e95cbe44f002d6622b9183eb2ec585","CHROMIUM: iwl7000: mac80211: fill low rate even for HAS_RATE_CONTROL","IWL7000",
"41622a04b85163ed6dc1e0765f4060273b2afe61","FIXUP: UPSTREAM: kbuild: replace cc-name test with CONFIG_CC_IS_CLANG","squashed into 77ed5fbae6569a2b65ea07a9c081cfd0e6498d43",
"dcdba4b07a30f56254156154ae3dd5c5f9d2f764","CHROMIUM: iwl7000: add new cards for 9000 and 20000 series","IWL7000",
"57bf5e75ee3152135ef94e055acc790ca45ee92e","CHROMIUM: iwl7000: pcie: Remove explicit invocation of mmiowb()","IWL7000",
"7c966453ee85056944208a7f73c800b608c06b15","FIXUP: CHROMIUM: hardlockup: detect hard lockups without NMIs using secondary cpus","squashed into c257fa8632bb98df1fbc4e2ac46c91c938428be2",
"248ee1d0d868b1ef43541bb3a71ff090de6b69fc","CHROMIUM: iwl7000: add netlink family policy to testmode","IWL7000",
"2411541061dfbe09c51234719de0aed7219ff8cd","CHROMIUM: iwl7000: tree-wide: set genl non-strict validation flags","IWL7000",
"cf6ac84bb359f12e8803ad7e4d5000398c96def8","CHROMIUM: iwl7000: pcie: add support for qu c-step devices","IWL7000",
"f11ffd96bb7859e0b7090ab2d824f9cf0d9f5428","CHROMIUM: iwl7000: mvm: Allow multicast data frames only when associated","IWL7000",
"39974285f93e21a8c97c5b11379bd2a8338fad17","CHROMIUM: iwl7000: mvm: disable TX-AMSDU on older NICs","IWL7000",
